4904738852846960640,0
5908775488205094912,3
5913279087832465408,0
5917782687459835904,2
5918064162436546560,0
5985336681870397440,3
5764660300179575312,0
5985620355870363648,0
5990123955497734144,0
5990069194129997825,2
5990070293641691136,0
5990090008344662016,3
6066647834755600384,0
6066630181637914625,1
6066630250357456896,0
6066631354163920896,0
6066630323368820737,3
6066630323368820738,1
6066631427175350272,0
6066631427175350273,1
6066649019361394689,0
6066667831620014080,2
6066687347951411200,3
6138742742949306368,0
7138260385517281280,3
7138260385534058496,3
7138542960257269760,0
7210614847409487872,0
7214836972060151808,3
7214837041048059904,0
7215048357197250560,3
7215330935980425216,0
7219309922532458496,3
7219309922532462592,3
7291644593769021440,0
7291662048784547840,2
7291943523761258496,0
7291943528056225792,0
7291890957119782913,3
7296411942774767617,0
7296394354884739073,1
7296693490765856768,0
7296675967299354624,1
7296675971595239424,0
7296957437982015488,0
7300371280388161536,3
7354414475916607488,3
8151551609961185280,3
8223625764856135680,0
8223907239832846336,0
8291180927497797632,2
8291462402474508288,0
8295684531420135424,3
8300750939267006464,0
8367741983992578048,3
8367741983992582144,3
8368023459237724160,0
8367969793086652416,1
8368252367574925312,0
8372212667275804672,3
8372212735995281408,0
8372212735995285504,3
8372212736012062720,2
8372212736263720960,2
8372494211240431616,0
8372474496521732097,3
8372494210739212288,3
8372794446080638976,0
8449352135052623872,0
8449352203772100608,0
8449633678748811264,0
8449597471906201600,1
8449597476202086400,0
8449880037805522944,0
8453276292052164608,3
8502815956672716800,3
8507900029988503552,0
8512421221265047552,0
8516361871207432192,3
2305843009213693952,0
2306124484190404608,0
2378182078228332544,0
2449975789475594240,2
3458799698192629760,2
3458817290378674176,0
4683743612465315840,0
4684025087442026496,0
4755801207040114688,3
4760304806667485184,3
297519054678261760,2
4760322398853533696,3
4764825998480904192,0
4765107473457614848,0
4832397585077506048,2
4832696651971821568,0
4836918776656035840,3
4837202450622447616,0
4837150915041492992,1
4914007739895644160,0
5989822689043283968,3
374361860759158784,2
5989823788554915840,3
5994327388450717696,0
6052874183606538240,3
6052874183606542336,3
6053173250769289216,0
6057395375419953152,2
6057676850396663808,0
6062180450024034304,0
6062461925000744960,0
6066403674186321920,2
6066685149163032576,0
6066630387793264642,1
6071151377743216640,0
6129419983874162688,3
6129719050768482304,0
6134222650395852800,0
7066186298804928512,3
7070707490081472512,0
7133773278279106560,2
7133773278547542016,0
7138276878174912512,0
7142780477802283008,0
7142780477802287104,3
7142781577313914880,2
7142781577313918976,3
7142781577599123456,0
7143063052575834112,0
7142990767457370113,2
7143063052575842304,3
7143063052592619520,3
7143064220790169600,0
7215118585012690944,0
7219903522177818624,0
7219833169808392225,1
7219833169808392481,1
7219855143666192912,3
7291910611695308800,0
7291891992209981441,1
7292191059372670976,0
7295869880052486144,3
7295869948771962880,0
7296151423748673536,0
7296115280793763858,1
7296414356547436544,0
7296414412682829824,3
7300936433659805696,0
7358920343286718464,3
7358938004192231424,0
8214638357347565568,3
8219141956974936064,3
8295982357874212864,0
8295982357874216960,3
8295912005775196161,1
8300417804423790592,0
8363224090982486016,3
8363224159701962752,3
8439798615957831680,0
8444583553122959360,0
8444530986749853696,3
8444530986749853697,1
8449316959002034176,0
8449599524900438016,0
8449597334467117057,1
8449597334467117058,1
8449597407481561088,0
8449878873868337152,0
8453291684946513920,3
8502831280847589888,3
8507334880474960384,3
8511840679394017280,0
8511840679410794496,0
8512403629364215808,0
8516359672452616192,3
8516359741172092928,0
8516361871475871744,2
8516361871744307200,3
8516361871761084416,3
1152939096792891392,3
2377900603251621888,0
3530822107858468864,0
3530839700044513280,0
3531121175021223936,0
3531121183611158528,0
3535624783238529024,0
3607420684919111680,3
3607436078350336000,3
4764825997944029184,0
4827893984913260544,2
4832397584540631040,0
4832679059517341696,0
4836901184436436992,3
4837182659413147648,0
4837183758924775424,0
4837147616506675200,1
4841932626686115840,0
4908943385043144704,3
5908742571038871552,3
5985600564124188672,0
5989822689043283968,2
5990104164019994624,0
5990069121113456640,1
5994855157790146560,0
5994855162085113856,0
5995137727983517696,0
6066383882708582400,3
6066665357685293056,0
6066665426404769792,0
6066630314778820608,1
6066911794050433024,0
6067194364243738624,0
6070872157892640768,3
6124915422140563456,3
6917549918630449152,3
7134018469372100608,0
7138522068999471104,0
7142745293161758720,3
7142746392673386496,2
7143027867650097152,0
7143309342626807808,0
7147265385731981312,3
7205812180887801856,2
7210315780515172352,0
7210316880026800128,0
7214820479654170624,0
7214820548373647360,0
7214821647885275136,0
7214821716604751872,0
7215048297067708417,1
7215048095205294081,1
7215048095205294082,1
7215048232643264512,0
7219552794343309312,0
7219573668202938368,3
7291929229573226496,0
7291929298292703232,0
7291893156142972928,3
7296414146092859392,0
7296695613016506368,0
7296675898581909504,1
7296676998093537280,0
7296675967318163456,1
7296678235042021376,0
7296678235042086912,3
7296695831522967552,0
7296695887625977856,3
7301216808588017664,0
7363439267088957440,2
8286677190968344576,3
8286958665945055232,0
8291180790595719168,2
8291743740549140480,0
8291744840060768256,2
8291744844355735552,0
8291693304211439618,1
8363765191900594176,0
8363767318227976192,3
8368288441053479168,0
8372244484661972992,3
8372244484661977088,3
8372244484661977344,3
8372545750562766848,0
8372473465728466944,2
8372474565240094720,0
8372495310483623936,2
8444550705481519104,0
8444551667822628864,3
8444833142799339520,0
8444833211518816256,2
8444833211535593472,0
8444833215830560768,0
8444813565536305154,1
8449616228028383232,0
8449635878040506368,3
8449653474253078528,0
8449597609345155072,1
8454118530575499264,0
1157425104234217472,0
1157706579210928128,0
1229764173248856064,0
2449975789475594240,3
3530839700044513280,2
3535343299671883776,0
3602899493105696768,2
3675236363097079808,0
4683761204919795712,3
4688282396464775168,0
4755836391143768064,3
4760339990771138560,0
4764843590398509056,0
4827893985181700096,3
4827893985181704192,3
4827895084693331968,0
4832398684320702464,0
4832399783832330240,3
302022860463996930,1
306808828421341184,0
5908757896287485952,3
5913261495914856448,2
5913542970891567104,0
5917766195053854720,3
5918047670030565376,0
5918048769542193152,0
5990105264068493312,0
5990069121113587713,1
5994871659054563328,0
6061865989430054912,3
6061883650335571968,0
6061883650335576064,3
6062165125580718080,0
6062182785949368320,0
6062200240696459264,3
6062200309415936000,0
6062131181917372416,1
6134465852886482944,0
7133722769463705600,2
7214801856139100160,0
7214804055162355712,0
7214804123881832448,0
7219307586338684928,0
7219589061315395584,0
7219604454746619904,3
7219604523466096640,0
7219551888105144321,1
7224338959868952576,0
7224638022736674816,0
7291347656910045184,3
7291646723804364800,0
7291609482143006720,1
7291609482143072256,1
7296395454395187200,0
7296676989501440000,0
7296711005910859776,3
7296675829860401152,1
7296675902874714112,0
7296957369261490176,0
7300370180608098304,3
7300371280119726080,0
7349911975532429312,2
7349911975549206528,0
7349911975565983744,0
8070503309109100544,3
8147066701763051520,0
8214620696442044416,3
8291179691084087296,0
8291461166060797952,0
8295683290979893248,3
8295701981872259072,0
8295703081383886848,3
8295912272061005824,2
8295984556360601600,3
8296266031605743616,0
8300769631233114112,0
8367760744409726976,2
8367760744426504192,0
8367760744678166528,3
8368042219654877184,0
8367974122411655170,1
8444812332877479936,0
8444833142262464512,3
8444850734196850688,0
8444850802916327424,0
8444868395102371840,0
8444868463821848576,0
8444812534741008385,1
8445095109229281280,0
8448775028886994944,3
8449074095781314560,0
8449036858414989312,1
8453540187459420160,0
8507338179311828992,3
8507338179328606208,3
8507338179328610304,3
8507620754035048448,0
8511842947405185024,3
8511842947405189120,3
17592454479872,3
2306124484190404608,0
2449958197289549824,2
2450239672266260480,0
3530822107858472960,3
3535343299671883776,0
3607400893709811712,0
3607682368686522368,0
3611904493605617664,3
3611922154242703360,0
3674973580086476800,3
3675536530039898112,0
3675536534334865408,0
4755838590435459072,3
4828193052076015616,0
4832415176995110912,2
302022860463996928,2
306808828421210112,0
5908757895482183680,3
5909039370727325696,0
5909320845704036352,0
5980815489788547072,3
5985319089415917568,3
5989822689311719424,0
5989841380472520704,0
5989841380740956160,3
5989841381009391616,3
5990069189832998912,2
5990351768616173568,0
5994312132458446848,3
6066665494855811072,0
6066682949871337472,2
6066964424848048128,0
6066964429143015424,0
6066911858475008000,1
6071450436316037120,0
6133938976664322048,3
6133939045383798784,0
7061681599431049216,2
7134021767906983936,0
7138243892557647872,3
7214801787956494336,0
7214819380142538752,0
7215048090909278208,2
7215068969282043904,2
7215048159628754945,1
7215048159629803521,1
7215065820534276097,0
7219570382234320897,0
7219587974420365313,0
7219588167995756544,2
7224373036709838848,0
7286861581286113280,3
7286878073960529920,2
7286895734060744704,0
7286895734094299136,0
7287178240366477312,2
7287178309085954048,0
7287178377805430784,0
7291963314970558464,0
7291891030134226945,2
7292172505111920640,0
7295903964661284864,3
7296466914614706176,0
7296394629763694592,1
7301179566927642624,0
7363438167577333760,3
8286677190699913216,3
8286958665945055232,0
8295684390223085568,2
8295684390239862784,3
8295685558454190080,0
8070503309395366416,0
8291182027547348992,0
8291182989635756032,3
8363519859878789120,0
8367741984529453056,3
8372245584156823552,3
8372245584156827648,3
8372544651051139072,0
8372473461431468033,1
8372772532889124864,0
8373071595756847104,0
8376731869965713408,2
8430775065494167552,3
8449088320712998912,0
8449369795689709568,0
8449316065648836609,1
8449597536331628544,0
8449618285586022400,2
8449635946223108096,0
8449635946223112192,3
8449599739648802818,1
8449599743960547328,0
8449898798238400512,0
8453276498244141056,3
8502816094146265088,3
8516345447252492288,0
8516345447520927744,0
268439552,3
2310346608841064448,0
2377900603251625984,3
2378199670414376960,0
2449993381661638656,3
3607383301523767296,0
3607400893709811712,2
3607682368686522368,0
3611904493605617664,3
3612203560499937280,0
3679476079933788160,3
4683779896349036544,3
4760339990771138560,0
4764843590398509056,0
4827893985181700096,3
4832397585077501952,0
4836918776354045952,0
302304335440642048,1
4836886959236317184,3
4909222729716072448,0
5913261495109554176,3
5913262594889613312,0
5913262595158048768,0
5913280187075657728,0
5913561662052368384,0
5918065261679738880,0
5985337781382021120,3
5985338880893648896,0
5989842480521019392,2
374361933775699968,2
5989842480537800704,3
5989842480554577920,3
5990125055009361920,0
6062179419231883264,0
6062126783872958465,1
6062425855330615296,0
6066369726781587456,3
6066369726781591552,3
6066651201758302208,0
6066631487306989569,3
6071152614693732352,0
6129436682941890560,3
6129735749567774720,0
7061699397725192192,2
7147546860440256512,0
7210315780280287232,3
7210315780280291328,3
7210316880060350464,0
7214820479922601984,2
7214839170814967808,0
7215120645791678464,0
7215048361492152320,1
7215048361492217856,3
7215120646328553472,3
7215048361494249473,2
7215070206249406464,3
7291628032643567616,0
7291645556110139392,3
7291663148329730048,0
7291609482146152448,1
7296395656258650112,0
7296395656258715648,1
7296395660554665984,0
7296677126941442080,0
7296696780979183616,2
7296714373450432512,0
7296731965116383232,0
7296676100445372416,1
7301214751298682880,0
7363440366600585216,2
8286678358931013632,3
8286678358964568064,3
8286678427684044800,3
8295968063954616320,0
8368303834434371584,0
8372245583619948544,2
8372473392711925760,2
8377275853343555584,0
8439780886064402432,3
8440062361309544448,0
8440062430029021184,0
8440027318403072000,1
8444813359374663680,0
8445112417947484160,0
8448788085319143424,3
8448788154307051520,0
8449034517657747456,3
8449034517657812992,1
8449333589115404288,0
8449615059797147648,0
8449617186074394624,2
8449598571417763840,1
8449597407481692160,1
8449879977674932224,0
8453293883969769472,3
8502848873033634304,3
8503132547302031360,0
8507354671952695296,3
8507917622174547968,0
2305843009213693952,0
2306124484190404608,0
2315131683445145600,0
3530822107858472960,3
3602897294082441216,0
3602914886268485632,0
3602932478454530048,0
4756082681479954432,0
4760304806399049728,3
4760603873293369344,0
4765107472920739840,0
4832379992623022080,3
4836883592250392576,3
4836901184436436992,3
4837182659413147648,0
4837147616506609664,1
4841933653183299584,0
4908959877717557248,2
5908758994993815552,3
5908758994993815808,3
5913281286318850048,0
5985336681601957888,0
374080454501924864,2
5985337781382021120,3
5985619256358731776,0
5990122855986102272,0
5990404330962812928,0
5994344980653539328,3
6052891775809359872,3
6061900074558951424,0
6061900143278428160,0
6061900143546863616,2
6062199210172743680,0
6062131113197895681,1
6138986842835386368,0
6139268377941639168,0
7205794588433317888,3
7210298188060688384,0
7214801787688058880,0
7214819379874103296,2
7214820479385731072,2
7215101954362441728,0
7215048288477708289,3
7215330867260948480,0
7219291231103221760,3
7219590297997541376,0
7219554091423236097,1
7224057484892307456,0
7282373374553100288,3
7282654849529810944,0
7287158449157181440,0
7287105684949237761,3
7287105753668780032,0
7287105822386225152,3
7291609357588889600,0
7291609426308366336,3
7291648854376579072,2
7291609426308431873,1
7291610525820125184,0
7291610525820190720,3
7291628118006235136,0
7291629217517862912,0
7291610594539667457,1
7296115087520235521,0
7296152454540828672,3
7296113025938948098,2
7296114125450575874,0
7296132937723944960,3
7300653923646308608,0
7354432068154036224,3
8142563102455500800,3
8214620696493428736,3
8291464464595685376,0
8363800235075440640,0
8363801334587068416,0
8363801334603845632,3
8368306033726066688,0
8372809633353437184,0
8372754871983734785,1
8377557336910266368,0
8377856395483021312,0
8448790284342394880,2
8449071759319105536,0
8449353234295816192,0
8449353238590783488,0
8449316061353934848,3
8449333657834881024,0
8449632716407701504,0
8449597476201103360,1
8449878942588862464,0
8453292784995008512,3
8453591851620892672,0
8507353572172636160,3
8507635047686209536,0
8512138647313580032,0
8516642246940950528,0
8516588580787847169,1
8521408637900488704,0
8521690177301643264,0
1152921504875282432,3
2310346608841064448,0
2310628083817775104,0
2449958197289553920,3
2454479389102964736,0
2458982988730335232,0
2459264463707045888,0
3607400893709819904,3
225461460640202785,3
3607419585407492352,3
3607438277121933312,0
3611941877000962048,3
4836883660701433856,0
4836901184436436992,3
4836902283948064768,0
4836902421387018240,3
4841406983087063040,0
4841688458063773696,0
4841969933040484352,0
4908977470172037120,2
4908977538891513856,0
5908777686959919104,3
5913281286587289600,3
5913281286587293696,3
5913281355306770432,3
5990121756206047232,0
5994625355833417728,0
5994906830810128384,0
6061897875535699968,3
6062179350780837888,0
6062478417138286592,0
6066419067080671232,3
5764677892046857264,0
6066700542057390080,0
6066630190224703521,3
6066630258946342912,0
6066652164082634752,3
6138706459585679360,0
7138241694071263232,2
7142745293698633728,0
7142746393210261504,0
7142746393227038720,0
7142990496874430465,3
7142991802541408256,0
7143012474755747840,3
7143293949732458496,0
7147797549359828992,0
7214788593833742336,2
7286842958039486464,0
7286843026758963200,0
7291346557666856960,0
7291645556110135296,2
7291663216747216896,0
7291609486438039552,1
7296130476387860480,0
7296133762306277376,2
7296114181282004992,3
7296395656259698688,0
7296396755771326464,0
7296396755770343425,1
7296414352251355136,0
7296414352251420672,1
7296695827229048832,0
7296695827496439808,3
7296714519194107904,0
7296678303761563648,3
7301181632822640640,0
7363421881061343232,3
7367925274798718976,0
7368505816401313792,0
8367741983724146688,3
8368023458969288704,0
8367969793084555266,1
8368268860247375872,0
8372212667259031552,3
8372212735978508288,0
8372212736246943744,3
8372212736246947840,3
8372494211223658496,0
8372474496518651937,3
8372494210737119488,3
8372494210737119744,3
8372794377663152128,0
8444867364294492160,0
8444812470316564480,3
8449316963297132544,0
8449336741923389440,3
8449354338135965696,0
8449354342430932992,0
8449635813112676352,0
8449599735355015168,3
8449635878074056704,2
8449653538442706944,0
8449597609345155074,1
8454118530575630336,0
8454400001794113536,0
8520830286731153408,3
8520830355450630144,0
8520830424170106880,0
17592454479872,3
2314850208468434944,0
3458764514088976384,3
3530839700044513280,0
3530857292230557696,0
3535360891857928192,0
3607418485895856128,0
3607699960872566784,0
3611923185034854400,2
3674973580086476800,3
3675255055063187456,0
4683779896617472000,3
4755837490655399936,3
4755838590435459072,0
4832415176726675456,0
4832415176726679552,3
70369599820048,2
70369834705152,3
5908758994993807360,0
5908760094505435136,0
5981096964496818176,0
5981098064008445952,0
5985601663635816448,0
5989823788823347200,2
5990122855449231360,0
5990069189832867841,1
5990368256995622912,0
5994312063470538752,3
6066384019879100416,0
6066385119390728192,0
6066632449377435648,2
6066666594635874304,2
6066666594904309760,0
6066684255272960000,0
6071187717461377024,0
6129454068969504768,2
6133957668596875264,0
7061699191835201536,3
7138258186477244416,0
7142761786104614912,2
7143043261081325568,0
7143324736058036224,0
7147265385731989504,3
7205812180887806208,3
7210316880295231488,0
7210615946652680192,0
7215119546280050688,0
7215048357197119489,1
7215347424359874560,0
7219292261895372800,3
7291644524781109248,0
7291609413423529984,1
7291891987911802880,0
7291891987911802881,1
7291909584392814592,0
7292192150291218432,0
7295852287598002176,3
7296133762574712832,0
7296133762574721024,3
7296133762859925504,0
7296415237836636160,0
7296415306556112896,0
7296395656261861377,1
7296413321459204096,0
7301198185609822208,0
7363422774146109440,3
7363422843134017536,0
8286677190699913216,3
8286678290211540992,3
8286678290479976448,3
8291181890107346944,0
8295685489734717440,0
8295685489734721536,3
8295966964979859456,0
8295912203341725698,3
8295929795527770114,0
8295933017071820800,2
8372511734421782528,0
8372810801047666688,0
8372754936408113152,1
8372756040214642688,0
8373055098787463168,0
8376734889596157952,3
8449069560564285440,0
8449351035540996096,0
8449315859490471937,1
8449614926653161472,0
8449617117354917888,3
8449634846711480320,0
8449597476201103360,3
8449880042099441664,0
8453276360503201792,3
8507319556031647744,3
8507319556300083200,3
8511840748113494016,0
8512122223090204672,0
8512122291809681408,0
8516625754014875648,0
8516641147462877184,3
1152921504606851072,3
2310346608841064448,0
2310628083817775104,0
2449975789475594240,3
3458782106006589440,3
3458799698461065216,0
3458799698729500672,0
3459098765355384832,0
3530875983928229888,3
3530875984196665344,3
3530875984196669440,3
4760339990502703104,0
4764843590130073600,0
4827895084424888320,2
4832398684052258816,0
4832680159028969472,0
4836903383191257088,3
4836903383459692544,0
4841406983087063040,0
4899970270917296128,3
5836718993410359296,2
5909056962913370112,0
5909338437890080768,0
5980833081974591488,3
5981114557219733504,0
5981114565809668096,0
5985618165437038592,0
5989842480537796608,2
5989842480554573824,3
5990125055009357824,0
6062460825489113088,0
6066401475163066368,3
6066401543882543104,0
6066402574691471360,3
6066402574708248576,3
6066403674454757376,2
6066421334823403520,0
6066421334840180736,0
6066421403811315712,3
6066702878788026368,0
6066703840877477888,2
6066985315854188544,0
5764682290412130610,0
5836753078589596448,3
5908810672627524384,3
7070990064553033728,0
7071271539529744384,0
7142766252333727744,2
7142766252333731840,3
7142766252618940416,0
7142766252870606848,2
7142766321858510848,0
7147287375444443136,0
7205847364991455232,3
7210350964887257088,0
7210350965155692544,0
7214854564783063040,0
7214855664294690816,0
6917616989443723552,0
7215137139271405568,0
7215418614248116224,0
7219360363433693184,2
7219641838410403840,0
7219641975849357312,0
7219643075360985088,0
7219557389958316034,1
7224060783444033538,0
7282410757730349056,3
7277907158102978832,0
7282692232707059968,0
7282973707683770624,0
7282973707683770880,3
7282883899618820146,3
7283167569308155904,0
7283205774145228800,3
7359763669242089472,0
8228130396349407232,3
8228130465068883968,0
8228131495877812224,3
8300188127826288640,0
8358734927277072384,3
8367742126531813376,3
8372528158913601536,0
8372473397011087362,1
8376977065354788866,0
8435314670369247744,3
8435597244857585664,0
8439819369776680960,2
8440100844753391616,0
8440100844753395712,3
8440100844770172928,0
8440382319746883584,0
8444323038140309504,2
8444323038142406656,0
8444323038142406912,2
8444323038159183888,0
8444604513135894544,0
8444323038159184145,0
8444885988112605456,0
1152921504875282432,3
2377900603251621888,0
536875264,0
2378199670414376960,0
2382703270041747456,0
2454496981289009152,3
3611886901151137792,0
3674972480306413568,3
3683979679561154560,0
4755836391143768064,2
4756117866120478720,0
4756399341097189376,0
4827893985181700096,3
4827895084961759232,0
4827895084961763328,3
70369599820064,2
70369834705408,3
5841206100094877696,0
